loggingSample(N),accelerometerAccelerationX(G),SQR_accelerometerAccelerationX(G),accelerometerAccelerationY(G),SQR_accelerometerAccelerationY(G),accelerometerAccelerationZ(G),SQR_accelerometerAccelerationZ(G),TOTAL_ACCELERATION,accelerometerTimestamp_sinceReboot(s),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84)
19497,0.320907593,0.102981683,1.333694458,1.778740907,-0.149581909,0.022374748,1.379890336,1375756.633,1537499666,37.81547466,-122.2637728
19498,0.222457886,0.049487511,1.079071045,1.16439432,0.110214233,0.012147177,1.107261942,1375756.693,1537499666,37.81547466,-122.2637728
19499,0.561965942,0.31580572,1.717285156,2.949068307,0.392425537,0.153997802,1.849019153,1375756.752,1537499666,37.81547466,-122.2637728
19500,0.394256592,0.15543826,1.03868103,1.078858282,-0.238967896,0.057105655,1.136398785,1375756.812,1537499666,37.81547466,-122.2637728
19501,0.088287354,0.007794657,-0.195953369,0.038397723,-0.079025269,0.006244993,0.22899208,1375756.872,1537499666,37.81547466,-122.2637728
19502,0.320968628,0.10302086,1.573028564,2.474418863,-0.463348389,0.21469173,1.670967221,1375756.931,1537499666,37.81547466,-122.2637728
19503,0.224136353,0.050237105,0.779342651,0.607374968,-0.073181152,0.005355481,0.814228195,1375756.991,1537499666,37.81547466,-122.2637728
19504,0.195983887,0.038409684,1.049041748,1.100488589,-0.001693726,2.87E-06,1.067193114,1375757.051,1537499666,37.81547466,-122.2637728
19505,0.178909302,0.032008538,0.796875,0.635009766,-0.207077026,0.042880895,0.842555161,1375757.11,1537499666,37.81547466,-122.2637728
19506,0.203765869,0.041520529,0.832290649,0.692707724,-0.048706055,0.00237228,0.858254352,1375757.17,1537499666,37.81547466,-122.2637728
19507,0.322860718,0.104239043,1.251617432,1.566546196,-0.175079346,0.030652777,1.304391819,1375757.23,1537499666,37.81547466,-122.2637728
19508,0.41696167,0.173857034,1.314559937,1.728067828,0.031661987,0.001002481,1.379466326,1375757.289,1537499666,37.81547466,-122.2637728
19509,0.707473755,0.500519114,2.416687012,5.840376114,-0.206878662,0.042798781,2.526597318,1375757.349,1537499666,37.81547466,-122.2637728
19510,0.339767456,0.115441924,1.472503662,2.168267035,0.129150391,0.016679823,1.516703261,1375757.408,1537499666,37.81547466,-122.2637728
19511,-0.079452515,0.006312702,-0.099319458,0.009864355,0.145431519,0.021150327,0.19320296,1375757.468,1537499666,37.81547466,-122.2637728
19512,0.163192749,0.026631873,0.85458374,0.730313369,-0.211334229,0.044662156,0.895325303,1375757.528,1537499667,37.81544506,-122.2637034
19513,0.402023315,0.161622746,1.255233765,1.575611805,-0.031494141,0.000991881,1.318418155,1375757.587,1537499667,37.81544506,-122.2637034
19514,0.322601318,0.10407161,1.1353302,1.288974663,-0.403808594,0.163061381,1.247440441,1375757.647,1537499667,37.81544506,-122.2637034
19515,0.317596436,0.100867496,0.88873291,0.789846185,0.093017578,0.00865227,0.948349066,1375757.707,1537499667,37.81544506,-122.2637034
19516,0.429504395,0.184474025,1.82434082,3.328219428,-0.368377686,0.13570212,1.910077373,1375757.766,1537499667,37.81544506,-122.2637034
19517,0.294540405,0.08675405,1.039398193,1.080348604,-0.081558228,0.006651745,1.083399464,1375757.826,1537499667,37.81544506,-122.2637034
19518,0.223999023,0.050175562,0.972640991,0.946030497,0.01675415,0.000280702,0.998241835,1375757.886,1537499667,37.81544506,-122.2637034
19519,0.32774353,0.107415821,1.234130859,1.523078977,-0.381134033,0.145263151,1.332575683,1375757.945,1537499667,37.81544506,-122.2637034
19520,0.123779297,0.015321314,0.701248169,0.491748995,0.324234009,0.105127693,0.782430829,1375758.005,1537499667,37.81544506,-122.2637034
19521,0.357955933,0.12813245,1.378662109,1.900709211,-0.549407959,0.301849105,1.526660003,1375758.065,1537499667,37.81544506,-122.2637034
19522,0.10218811,0.01044241,0.424285889,0.180018516,0.201721191,0.040691439,0.480783074,1375758.124,1537499667,37.81544506,-122.2637034
19523,0.202575684,0.041036908,0.790817261,0.62539194,-0.323852539,0.104880467,0.878242173,1375758.184,1537499667,37.81544506,-122.2637034
19524,0.156677246,0.024547759,0.961029053,0.923576841,-0.264251709,0.069828966,1.008936849,1375758.244,1537499667,37.81544506,-122.2637034
19525,0.328613281,0.107986688,0.765167236,0.585480899,-0.065979004,0.004353229,0.8353567,1375758.303,1537499667,37.81544506,-122.2637034
19526,0.297317505,0.088397699,1.232757568,1.519691221,-0.045516968,0.002071794,1.268921083,1375758.363,1537499667,37.81544506,-122.2637034
19527,0.248687744,0.061845594,0.879302979,0.773173729,-0.28704834,0.082396749,0.957818392,1375758.423,1537499667,37.81544506,-122.2637034
19528,0.256332397,0.065706298,1.213607788,1.472843863,-0.102172852,0.010439292,1.244584048,1375758.482,1537499667,37.81544506,-122.2637034
19529,0.419219971,0.175745384,1.414245605,2.000090631,-0.189575195,0.035938755,1.487203675,1375758.542,1537499668,37.81541069,-122.2636359
19530,0.268783569,0.072244607,0.920471191,0.847267213,-0.18460083,0.034077466,0.976518964,1375758.602,1537499668,37.81541069,-122.2636359
19531,0.325317383,0.1058314,1.324768066,1.755010429,-0.179046631,0.032057696,1.375826851,1375758.661,1537499668,37.81541069,-122.2636359
19532,0.275222778,0.075747578,1.010223389,1.020551296,-0.086685181,0.007514321,1.050625144,1375758.721,1537499668,37.81541069,-122.2636359
19533,0.153533936,0.02357267,0.563903809,0.317987506,-0.258178711,0.066656247,0.638918165,1375758.781,1537499668,37.81541069,-122.2636359
19534,0.183319092,0.033605889,0.984313965,0.968873982,-0.228942871,0.052414838,1.027080673,1375758.84,1537499668,37.81541069,-122.2636359
19535,0.41885376,0.175438472,1.546890259,2.392869473,-0.416900635,0.173806139,1.655932995,1375758.9,1537499668,37.81541069,-122.2636359
19536,0.264419556,0.069917702,1.040985107,1.083649993,-0.16696167,0.027876199,1.086942452,1375758.96,1537499668,37.81541069,-122.2636359
19537,0.147247314,0.021681771,0.750808716,0.563713728,-0.131088257,0.017184131,0.776260028,1375759.019,1537499668,37.81541069,-122.2636359
19538,0.270965576,0.073422343,1.03477478,1.070758845,-0.382080078,0.145985186,1.135854909,1375759.079,1537499668,37.81541069,-122.2636359
19539,0.283813477,0.08055009,1.138305664,1.295739785,-0.083633423,0.006994549,1.176131125,1375759.139,1537499668,37.81541069,-122.2636359
19540,0.095901489,0.009197096,0.270980835,0.073430613,-0.039321899,0.001546212,0.290127421,1375759.198,1537499668,37.81541069,-122.2636359
19541,0.156570435,0.024514301,0.880111694,0.774596594,-0.299911499,0.089946907,0.942898617,1375759.258,1537499668,37.81541069,-122.2636359
19542,0.299041748,0.089425967,1.011474609,1.023080885,-0.040374756,0.001630121,1.05552687,1375759.317,1537499668,37.81541069,-122.2636359
19543,-0.059387207,0.00352684,-0.193725586,0.037529603,0.178344727,0.031806842,0.269932,1375759.377,1537499668,37.81541069,-122.2636359
19544,0.420715332,0.177001391,1.746536255,3.05038889,-0.354110718,0.125394401,1.831061081,1375759.437,1537499668,37.81541069,-122.2636359
19545,0.238845825,0.057047328,0.735565186,0.541056143,-0.095565796,0.009132821,0.779253677,1375759.496,1537499668,37.81541069,-122.2636359
19546,0.102890015,0.010586355,0.441635132,0.19504159,-0.220230103,0.048501298,0.504112332,1375759.556,1537499669,37.81537148,-122.263567
19547,0.325744629,0.106109563,1.338562012,1.79174826,-0.433685303,0.188082942,1.444278631,1375759.616,1537499669,37.81537148,-122.263567
19548,0.368331909,0.135668395,1.315414429,1.73031512,-0.060668945,0.003680721,1.36735666,1375759.675,1537499669,37.81537148,-122.263567
19549,0.346618652,0.12014449,1.302581787,1.696719312,-0.487350464,0.237510475,1.433308856,1375759.735,1537499669,37.81537148,-122.263567
19550,0.531402588,0.282388711,1.851852417,3.429357374,-0.026992798,0.000728611,1.92677832,1375759.795,1537499669,37.81537148,-122.263567
19551,0.369522095,0.136546579,1.360778809,1.851718967,-0.369766235,0.136727069,1.45773544,1375759.854,1537499669,37.81537148,-122.263567
19552,0.241439819,0.058293186,1.065841675,1.136018476,-0.019485474,0.000379684,1.093019371,1375759.914,1537499669,37.81537148,-122.263567
19553,0.435165405,0.18936893,1.654159546,2.736243804,-0.575042725,0.330674136,1.804518459,1375759.974,1537499669,37.81537148,-122.263567
19554,0.21257019,0.045186086,0.731948853,0.535749123,-0.074234009,0.005510688,0.765797556,1375760.033,1537499669,37.81537148,-122.263567
19555,-0.006851196,4.69E-05,0.046096802,0.002124915,0.087890625,0.007724762,0.099481737,1375760.093,1537499669,37.81537148,-122.263567
19556,0.247772217,0.061391072,1.366271973,1.866699104,-0.456069946,0.207999796,1.461536853,1375760.153,1537499669,37.81537148,-122.263567
19557,0.436294556,0.19035294,1.307922363,1.710660908,-0.189483643,0.035904051,1.391731978,1375760.212,1537499669,37.81537148,-122.263567
19558,0.088668823,0.00786216,0.483428955,0.233703555,-0.14805603,0.021920588,0.513309169,1375760.272,1537499669,37.81537148,-122.263567
19559,0.144424438,0.020858418,0.557373047,0.310664714,-0.291885376,0.085197073,0.645538693,1375760.332,1537499669,37.81537148,-122.263567
19560,0.276657104,0.076539153,0.96194458,0.925337375,-0.144424438,0.020858418,1.011303588,1375760.391,1537499669,37.81537148,-122.263567
19561,0.354888916,0.125946143,1.484344482,2.203278541,-0.426269531,0.181705713,1.584591555,1375760.451,1537499669,37.81537148,-122.263567
19562,0.025482178,0.000649341,0.822433472,0.676396816,0.403411865,0.162741133,0.916399089,1375760.511,1537499669,37.81537148,-122.263567
19563,0.330032349,0.108921351,1.170715332,1.370574389,-0.511352539,0.261481419,1.319460935,1375760.57,1537499670,37.8153354,-122.2635124
19564,0.212417603,0.045121238,1.395446777,1.947271707,-0.408096313,0.166542601,1.469331667,1375760.63,1537499670,37.8153354,-122.2635124
19565,0.036239624,0.00131331,0.11668396,0.013615147,-0.000732422,5.36E-07,0.12218426,1375760.69,1537499670,37.8153354,-122.2635124
19566,0.399856567,0.159885274,1.396896362,1.951319446,-0.308364868,0.095088892,1.485359758,1375760.749,1537499670,37.8153354,-122.2635124
19567,0.419677734,0.1761294,1.541534424,2.37632838,-0.094207764,0.008875103,1.600416472,1375760.809,1537499670,37.8153354,-122.2635124
19568,0.239471436,0.057346569,1.205078125,1.452213287,-0.094894409,0.009004949,1.232300615,1375760.869,1537499670,37.8153354,-122.2635124
19569,-0.022705078,0.000515521,-0.07925415,0.00628122,0.006347656,4.03E-05,0.082686357,1375760.928,1537499670,37.8153354,-122.2635124
19570,0.306213379,0.093766633,1.246398926,1.553510283,-0.242172241,0.058647394,1.306110375,1375760.988,1537499670,37.8153354,-122.2635124
19571,0.183227539,0.033572331,0.679199219,0.461311579,-0.112136841,0.012574671,0.712361272,1375761.048,1537499670,37.8153354,-122.2635124
19572,-0.034454346,0.001187102,-0.229873657,0.052841898,-0.035079956,0.001230603,0.235073613,1375761.107,1537499670,37.8153354,-122.2635124
19573,0.372695923,0.138902251,1.251205444,1.565515063,-0.231277466,0.053489266,1.325860694,1375761.167,1537499670,37.8153354,-122.2635124
19574,0.479309082,0.229737196,1.795394897,3.223442836,-0.431259155,0.185984459,1.907659427,1375761.226,1537499670,37.8153354,-122.2635124
19575,0.095596313,0.009138655,0.442153931,0.195500099,-0.065658569,0.004311048,0.457110273,1375761.286,1537499670,37.8153354,-122.2635124
19576,0.240753174,0.057962091,1.055999756,1.115135485,-0.21005249,0.044122049,1.103276767,1375761.346,1537499670,37.8153354,-122.2635124
19577,0.554733276,0.307729008,1.574615479,2.479413907,-0.429885864,0.184801856,1.723932937,1375761.405,1537499670,37.8153354,-122.2635124
19578,0.572052002,0.327243493,2.002914429,4.01166621,-0.301818848,0.091094617,2.104757544,1375761.465,1537499670,37.8153354,-122.2635124
19579,0.221343994,0.048993164,1.464477539,2.144694462,-0.102615356,0.010529911,1.484660748,1375761.525,1537499671,37.81527702,-122.2634405
19580,0.184310913,0.033970513,0.479705811,0.230117665,-0.200424194,0.040169858,0.551595899,1375761.584,1537499671,37.81527702,-122.2634405
19581,0.219650269,0.048246241,0.434936523,0.189169779,-0.100585938,0.010117531,0.497527437,1375761.644,1537499671,37.81527702,-122.2634405
19582,0.204223633,0.041707292,1.251098633,1.565247789,-0.374664307,0.140373343,1.321865509,1375761.704,1537499671,37.81527702,-122.2634405
19583,0.289642334,0.083892682,0.69102478,0.477515247,-0.110198975,0.012143814,0.757331989,1375761.763,1537499671,37.81527702,-122.2634405
19584,0.234985352,0.055218116,0.908126831,0.824694341,-0.369979858,0.136885095,1.0083638,1375761.823,1537499671,37.81527702,-122.2634405
19585,0.161605835,0.026116446,1.089584351,1.187194058,-0.047943115,0.002298542,1.102546619,1375761.883,1537499671,37.81527702,-122.2634405
19586,0.169174194,0.028619908,0.500152588,0.250152611,-0.138244629,0.019111577,0.545787593,1375761.942,1537499671,37.81527702,-122.2634405
19587,0.317932129,0.101080839,1.062484741,1.128873825,-0.120697021,0.014567771,1.115581657,1375762.002,1537499671,37.81527702,-122.2634405
19588,0.119552612,0.014292827,0.846817017,0.71709906,-0.075546265,0.005707238,0.858544772,1375762.062,1537499671,37.81527702,-122.2634405
19589,0.262390137,0.068848584,1.152542114,1.328353325,-0.386825562,0.149634015,1.243718587,1375762.121,1537499671,37.81527702,-122.2634405
19590,0.182128906,0.033170938,0.676986694,0.458310984,-0.485473633,0.235684648,0.852740623,1375762.181,1537499671,37.81527702,-122.2634405
19591,0.179199219,0.03211236,1.052566528,1.107896296,-0.469406128,0.220342113,1.16634076,1375762.241,1537499671,37.81527702,-122.2634405
19592,0.291061401,0.084716739,0.731124878,0.534543587,-0.16960144,0.028764648,0.804999984,1375762.3,1537499671,37.81527702,-122.2634405
19593,0.611557007,0.374001973,1.321807861,1.747176021,-0.410263062,0.16831578,1.513107324,1375762.36,1537499671,37.81527702,-122.2634405
19594,0.292221069,0.085393153,1.211212158,1.467034892,-0.403411865,0.162741133,1.309644676,1375762.42,1537499671,37.81527702,-122.2634405
19595,0.340942383,0.116241709,1.015609741,1.031463146,-0.163970947,0.026886471,1.083785646,1375762.479,1537499672,37.81520965,-122.2633716
19596,0.335769653,0.11274126,1.441055298,2.076640372,-0.201095581,0.040439433,1.493258539,1375762.539,1537499672,37.81520965,-122.2633716
19597,0.262771606,0.069048917,1.091903687,1.192253662,0.196609497,0.038655294,1.140156951,1375762.598,1537499672,37.81520965,-122.2633716
19598,-0.024139404,0.000582711,0.253128052,0.064073811,0.110061646,0.012113566,0.277074155,1375762.658,1537499672,37.81520965,-122.2633716
19599,0.095123291,0.00904844,0.618942261,0.383089522,-0.202148438,0.040863991,0.65802884,1375762.718,1537499672,37.81520965,-122.2633716
19600,0.189056396,0.035742321,0.704421997,0.49621035,-0.249984741,0.062492371,0.771002621,1375762.777,1537499672,37.81520965,-122.2633716
19601,0.325912476,0.106218942,1.151428223,1.325786953,-0.167266846,0.027978198,1.208298015,1375762.837,1537499672,37.81520965,-122.2633716
19602,-0.005783081,3.34E-05,0.127304077,0.016206328,0.154296875,0.023807526,0.200118209,1375762.897,1537499672,37.81520965,-122.2633716
19603,0.118713379,0.014092866,0.130523682,0.017036432,-0.121047974,0.014652612,0.213967077,1375762.956,1537499672,37.81520965,-122.2633716
19604,0.149230957,0.022269879,1.081771851,1.170230338,-0.330673218,0.109344777,1.140984221,1375763.016,1537499672,37.81520965,-122.2633716
19605,0.354156494,0.125426822,0.955474854,0.912932197,-0.249069214,0.062035473,1.048996898,1375763.076,1537499672,37.81520965,-122.2633716
19606,0.44241333,0.195729555,1.6587677,2.751510283,0.14465332,0.020924583,1.722836156,1375763.135,1537499672,37.81520965,-122.2633716
19607,0.328781128,0.10809703,1.177154541,1.385692813,-0.186355591,0.034728406,1.236332581,1375763.195,1537499672,37.81520965,-122.2633716
19608,0.282470703,0.079789698,1.160842896,1.347556229,-0.554275513,0.307221344,1.317029716,1375763.255,1537499672,37.81520965,-122.2633716
19609,0.391983032,0.153650697,1.634475708,2.67151084,-0.283218384,0.080212653,1.704515823,1375763.314,1537499672,37.81520965,-122.2633716
19610,0.135894775,0.01846739,0.648468018,0.42051077,-0.345733643,0.119531752,0.747335207,1375763.374,1537499672,37.81520965,-122.2633716
19611,0.182571411,0.03333232,0.8543396,0.729896152,-0.172790527,0.029856566,0.89055322,1375763.434,1537499672,37.81520965,-122.2633716
19612,-0.033737183,0.001138198,0.025146484,0.000632346,0.184677124,0.03410564,0.189410093,1375763.493,1537499672,37.81520965,-122.2633716
19613,0.095428467,0.009106592,0.233261108,0.054410745,-0.202102661,0.040845486,0.323052352,1375763.553,1537499673,37.81515221,-122.2633159
19614,0.418167114,0.174863735,1.395889282,1.948506888,-0.33895874,0.114893027,1.496082769,1375763.613,1537499673,37.81515221,-122.2633159
19615,0.06829834,0.004664663,0.488494873,0.238627241,-0.076797485,0.005897854,0.4991891,1375763.672,1537499673,37.81515221,-122.2633159
19616,0.259002686,0.067082391,1.020294189,1.041000232,-0.059692383,0.003563181,1.05434615,1375763.732,1537499673,37.81515221,-122.2633159
19617,0.258300781,0.066719293,1.030609131,1.062155181,-0.334274292,0.111739302,1.113828432,1375763.792,1537499673,37.81515221,-122.2633159
19618,0.240020752,0.057609961,0.863616943,0.745834224,-0.061340332,0.003762636,0.898446894,1375763.851,1537499673,37.81515221,-122.2633159
19619,-0.029067993,0.000844948,0.19140625,0.036636353,0.117874146,0.013894314,0.226661896,1375763.911,1537499673,37.81515221,-122.2633159
19620,0.280487061,0.078672991,0.495544434,0.245564286,0.212524414,0.045166627,0.607786068,1375763.971,1537499673,37.81515221,-122.2633159
19621,0.205474854,0.042219916,1.262176514,1.593089552,-0.49961853,0.249618676,1.372926853,1375764.03,1537499673,37.81515221,-122.2633159
19622,0.134643555,0.018128887,0.900283813,0.810510944,-0.31199646,0.097341791,0.962279389,1375764.09,1537499673,37.81515221,-122.2633159
19623,0.336654663,0.113336362,1.017074585,1.034440711,-0.375457764,0.140968533,1.135229319,1375764.15,1537499673,37.81515221,-122.2633159
19624,0.29850769,0.089106841,1.27281189,1.620050107,-0.303466797,0.092092097,1.342106197,1375764.209,1537499673,37.81515221,-122.2633159
19625,0.371902466,0.138311444,1.119857788,1.254081465,-0.064758301,0.004193638,1.181772629,1375764.269,1537499673,37.81515221,-122.2633159
19626,0.083496094,0.006971598,0.326721191,0.106746737,0.122375488,0.01497576,0.358739591,1375764.329,1537499673,37.81515221,-122.2633159
19627,-0.080123901,0.00641984,-0.017425537,0.000303649,-0.168685913,0.028454937,0.187559127,1375764.388,1537499673,37.81515221,-122.2633159
19628,0.16229248,0.026338849,0.70942688,0.503286498,-0.134185791,0.018005827,0.740021063,1375764.448,1537499673,37.81515221,-122.2633159
19629,0.152008057,0.023106449,0.66468811,0.441810284,-0.338851929,0.11482063,0.761404861,1375764.508,1537499673,37.81515221,-122.2633159
19630,0.143600464,0.020621093,1.136871338,1.292476439,-0.499710083,0.249710167,1.250123074,1375764.567,1537499674,37.81508838,-122.263264
19631,0.047653198,0.002270827,0.359649658,0.129347876,-0.004638672,2.15E-05,0.362822575,1375764.627,1537499674,37.81508838,-122.263264
19632,1.158782959,1.342777946,2.889099121,8.346893731,-0.251678467,0.063342051,3.122981545,1375764.687,1537499674,37.81508838,-122.263264
19633,0.111984253,0.012540473,0.918792725,0.844180072,-0.38218689,0.146066819,1.001392712,1375764.746,1537499674,37.81508838,-122.263264
19634,0.270019531,0.072910547,0.700714111,0.491000265,-0.132141113,0.017461274,0.762477597,1375764.806,1537499674,37.81508838,-122.263264
